Price,Year,Mileage,Region,mean_price_country_digit_x,mean_price_country_digit_y,mean_price_country_digit_x,mean_price_country_digit_y,mean_price_region,max_price_region,min_price_region,std_price_region,mean_price_sc,max_price_sc,min_price_sc,std_price_sc,mean_price_mm,max_price_mm,min_price_mm,std_price_mm
1995,2005,192509,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,15639.5,29284,1995,19296.236951799696,5802.725490196079,19995,1995,2915.243585558033
23880,2015,25221,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,27316.55,45990,8900,8425.89784361599,23631.393063583815,39425,13700,3810.6014916707954
24488,2015,13408,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,29041.178571428572,56789,10250,9936.736233136675,23098.434370771312,46015,2195,6402.635292209773
24800,2015,4330,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,28724.627118644068,55438,4490,8245.220450197516,23631.393063583815,39425,13700,3810.6014916707954
17687,2012,64241,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,15879.285714285714,45991,6490,14188.329766798788,15657.153846153846,19000,12899,2177.0840148446973
7550,2007,131833,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,22030.0,33788,4450,10242.674992403106,11533.971428571429,24995,4865,3728.307332622072
10995,2010,117669,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,16426.5,21858,10995,7681.300964029466,7712.72972972973,15995,1995,2108.8363613654806
21199,2016,2466,Asia,35212.21111111111,35212.21111111111,35212.21111111111,35212.21111111111,35212.21111111111,66240,19995,6778.676667272582,13480.8,24587,5995,6994.642676919085,33257.140845070426,44391,16995,5863.509286366648
15995,2010,55957,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,10894.384615384615,33494,2995,6805.158714251553,11533.971428571429,24995,4865,3728.307332622072
22500,2015,41965,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,31464.0625,49995,12995,8307.204547610065,23098.434370771312,46015,2195,6402.635292209773
25498,2015,19251,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,24048.954545454544,57247,4977,14576.06238491893,23631.393063583815,39425,13700,3810.6014916707954
25495,2017,20423,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,26089.9,38995,17888,7591.718623312876,23098.434370771312,46015,2195,6402.635292209773
14896,2010,56068,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,20598.666666666668,25900,14896,5512.96701725426,23732.963636363635,51991,8695,9872.165488044107
3995,2001,134800,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,20418.0,52987,3995,22350.58797138605,4022.5384615384614,5990,1500,1220.4012055730288
2999,2004,143873,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,3324.5,3650,2999,460.32651455244246,4446.75,4999,2999,969.8317293908947
18487,2012,61532,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,11243.0,18487,3999,10244.5630458307,10071.65648854962,24995,1995,4154.963833538779
17899,2012,60325,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,15838.0,17899,13777,2914.694152050949,24546.583333333332,36000,16495,7818.811423952703
19491,2013,63645,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,24241.0,28991,19491,6717.514421272202,15266.39837398374,45991,4500,9149.92748313093
16940,2015,85748,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,7860.0,16940,4000,6112.697167917503,29377.355704697988,40521,15988,4886.180887273801
15995,2009,40399,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,32434.60975609756,67995,15991,11490.372793948085,7712.72972972973,15995,1995,2108.8363613654806
23500,2015,30361,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,27316.55,45990,8900,8425.89784361599,23631.393063583815,39425,13700,3810.6014916707954
23775,2015,26673,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,24598.04,28985,8687,4686.586999797043,23631.393063583815,39425,13700,3810.6014916707954
6190,2007,157198,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,14629.2,37999,3779,14784.1398363246,30053.289237668163,58991,4988,16336.544988081603
27900,2017,2080,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,29107.333333333332,46500,8100,12295.799195931375,23098.434370771312,46015,2195,6402.635292209773
23500,2015,27810,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,29469.274193548386,68900,9000,10361.594829725234,23098.434370771312,46015,2195,6402.635292209773
24230,2015,7982,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,31650.96,54030,4749,18416.249508427787,23631.393063583815,39425,13700,3810.6014916707954
14999,2011,85654,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,13497.0,14999,11995,2124.1487706843886,30053.289237668163,58991,4988,16336.544988081603
12995,2011,109874,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,10495.0,12995,7995,3535.5339059327375,30053.289237668163,58991,4988,16336.544988081603
15995,2011,32132,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,9494.0,15995,1995,7048.309773744813,11084.682926829268,26888,3500,4366.592766912275
23488,2015,29585,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,26003.64197530864,65588,2595,13763.193421503458,23631.393063583815,39425,13700,3810.6014916707954
13900,2011,69606,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,29469.274193548386,68900,9000,10361.594829725234,11084.682926829268,26888,3500,4366.592766912275
13450,2009,87505,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,14400.0,30995,4995,7832.577800443479,30053.289237668163,58991,4988,16336.544988081603
13073,2010,89841,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,23417.44680851064,60988,5500,14403.843007440022,23732.963636363635,51991,8695,9872.165488044107
13300,2008,72434,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,23738.74074074074,52987,5300,10905.311520230696,11533.971428571429,24995,4865,3728.307332622072
6495,2010,171594,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,31650.96,54030,4749,18416.249508427787,11533.971428571429,24995,4865,3728.307332622072
3989,2002,148052,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,13863.266666666666,51333,2995,13765.817719817378,3519.5,3995,2599,656.8741634945515
23292,2015,30908,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,28724.627118644068,55438,4490,8245.220450197516,23098.434370771312,46015,2195,6402.635292209773
23991,2015,21456,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,25178.64,46291,6991,9054.684233772776,23631.393063583815,39425,13700,3810.6014916707954
26498,2015,8564,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,24048.954545454544,57247,4977,14576.06238491893,23631.393063583815,39425,13700,3810.6014916707954
12495,2010,78366,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,20075.0,33995,11995,9578.98742039053,22183.065040650406,44591,7757,10399.258471152325
13395,2012,77691,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,17892.380952380954,33988,3988,10385.0172675648,11084.682926829268,26888,3500,4366.592766912275
9500,2010,116610,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,11766.666666666666,22000,3800,9309.314332072654,23732.963636363635,51991,8695,9872.165488044107
24491,2015,19520,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,31916.785714285714,54200,13491,12117.483841245969,23098.434370771312,46015,2195,6402.635292209773
25998,2015,14802,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,24048.954545454544,57247,4977,14576.06238491893,23631.393063583815,39425,13700,3810.6014916707954
22450,2015,42501,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,27001.35,54900,12900,8535.00783815902,23631.393063583815,39425,13700,3810.6014916707954
5499,2005,149519,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,9661.333333333334,12500,5499,3683.418294646066,6286.604395604396,22888,1999,3191.7185439791624
13250,2011,71070,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,18694.266666666666,42998,5997,10175.204662502349,11084.682926829268,26888,3500,4366.592766912275
9950,2008,85050,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,13326.578947368422,28692,5966,6980.934172729079,11084.682926829268,26888,3500,4366.592766912275
4000,2004,169789,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,7860.0,16940,4000,6112.697167917503,5301.714285714285,7990,3650,1328.901421856034
5977,2004,98567,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,5977.0,5977,5977,,11084.682926829268,26888,3500,4366.592766912275
18994,2014,75778,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,28024.217391304348,45580,4258,10675.826431524983,15266.39837398374,45991,4500,9149.92748313093
17995,2012,59377,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,17481.576923076922,54900,4995,13146.662996131232,15266.39837398374,45991,4500,9149.92748313093
25890,2016,17048,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,25370.81395348837,53900,5550,9820.493938833108,23098.434370771312,46015,2195,6402.635292209773
4999,2006,138750,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,18795.5625,41500,3650,11697.658560687236,6211.538461538462,7500,3900,994.4052339115925
7899,2008,110142,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,13326.578947368422,28692,5966,6980.934172729079,11084.682926829268,26888,3500,4366.592766912275
4955,2002,94000,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,6661.1,9155,3500,1889.9912080924257,3977.0,4955,2999,1383.100864000887
25980,2017,9584,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,28450.6,30950,25980,2012.0038021832863,23098.434370771312,46015,2195,6402.635292209773
23999,2015,26106,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,25822.533333333333,54997,4495,13645.723604676965,23631.393063583815,39425,13700,3810.6014916707954
2195,2002,167100,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,8714.714285714286,15995,2195,4726.032928164513,23098.434370771312,46015,2195,6402.635292209773
10000,2008,123088,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,26399.909090909092,35500,10000,7692.643244744234,11533.971428571429,24995,4865,3728.307332622072
26298,2017,13848,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,33424.596153846156,62096,5795,12857.897266965081,23098.434370771312,46015,2195,6402.635292209773
20749,2016,10258,Asia,35212.21111111111,35212.21111111111,35212.21111111111,35212.21111111111,35212.21111111111,66240,19995,6778.676667272582,20749.0,20749,20749,,33257.140845070426,44391,16995,5863.509286366648
17500,2012,71959,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,25830.0,36995,17500,10051.948816025677,24546.583333333332,36000,16495,7818.811423952703
7995,2011,171796,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,21159.5,44380,6995,12731.232116032905,30053.289237668163,58991,4988,16336.544988081603
7899,2008,138707,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,7899.0,7899,7899,,11533.971428571429,24995,4865,3728.307332622072
9500,2008,91233,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,9500.0,9500,9500,,11084.682926829268,26888,3500,4366.592766912275
11656,2012,106866,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,11484.444444444445,22993,7424,5043.816315824534,22183.065040650406,44591,7757,10399.258471152325
24599,2016,18112,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,13326.578947368422,28692,5966,6980.934172729079,23098.434370771312,46015,2195,6402.635292209773
24995,2015,14585,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,33471.91176470588,54995,13995,9808.691433310023,23631.393063583815,39425,13700,3810.6014916707954
9973,2009,94410,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,11313.25,15990,6990,3800.5449938133875,11084.682926829268,26888,3500,4366.592766912275
19990,2012,20850,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,16874.866666666665,29495,3950,8026.080940699931,16815.5,19990,10994,3979.7411557369746
5995,2008,144811,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,5995.0,5995,5995,,7712.72972972973,15995,1995,2108.8363613654806
18499,2014,41866,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,26360.842105263157,52991,7299,11831.345665285162,22183.065040650406,44591,7757,10399.258471152325
24590,2015,27581,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,23265.944444444445,61990,4865,11890.94494303816,23631.393063583815,39425,13700,3810.6014916707954
14975,2011,58509,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,11349.285714285714,20975,3995,5578.228085281971,22183.065040650406,44591,7757,10399.258471152325
24985,2015,14514,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,24598.04,28985,8687,4686.586999797043,23098.434370771312,46015,2195,6402.635292209773
23990,2015,27010,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,27316.55,45990,8900,8425.89784361599,23098.434370771312,46015,2195,6402.635292209773
6993,2005,132906,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,6993.0,6993,6993,,6286.604395604396,22888,1999,3191.7185439791624
16900,2012,81000,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,29469.274193548386,68900,9000,10361.594829725234,15266.39837398374,45991,4500,9149.92748313093
23721,2015,27759,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,28724.627118644068,55438,4490,8245.220450197516,23098.434370771312,46015,2195,6402.635292209773
9995,2009,94866,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,14769.692307692309,32591,4495,9604.433588926655,11084.682926829268,26888,3500,4366.592766912275
23500,2015,33426,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,28249.65625,45990,8500,8038.132216080144,23098.434370771312,46015,2195,6402.635292209773
19490,2014,66974,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,18290.0,24290,11090,6681.317235396026,23648.58620689655,35998,4888,7841.551356702509
14445,2011,64260,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,18694.266666666666,42998,5997,10175.204662502349,23377.846153846152,31555,12412,4864.689390952454
12482,2009,65114,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,11441.888888888889,25699,1995,5963.425208906558,11084.682926829268,26888,3500,4366.592766912275
13900,2010,104767,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,13900.0,13900,13900,,30053.289237668163,58991,4988,16336.544988081603
26288,2017,17278,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,27585.391304347828,55985,3998,12978.582230439357,23098.434370771312,46015,2195,6402.635292209773
10910,2011,105919,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,10910.0,10910,10910,,11084.682926829268,26888,3500,4366.592766912275
8999,2007,142852,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,8999.0,8999,8999,,30053.289237668163,58991,4988,16336.544988081603
3600,2004,115000,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,3600.0,3600,3600,,3987.75,4700,3156,731.8380399150257
24500,2015,18971,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,29469.274193548386,68900,9000,10361.594829725234,23098.434370771312,46015,2195,6402.635292209773
12000,2010,124501,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,33161.16279069767,60995,12000,12104.522218556785,30053.289237668163,58991,4988,16336.544988081603
20900,2013,48088,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,29783.03448275862,59990,6490,11204.678925350652,29165.447368421053,49495,14888,9114.47260627439
16388,2011,78750,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,16388.0,16388,16388,,30053.289237668163,58991,4988,16336.544988081603
4495,2004,104557,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,18795.5625,41500,3650,11697.658560687236,3987.75,4700,3156,731.8380399150257
14995,2012,97785,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,13578.25,15495,10995,2075.0234336026188,30053.289237668163,58991,4988,16336.544988081603
8986,2008,99170,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,16986.0,24986,8986,11313.70849898476,11084.682926829268,26888,3500,4366.592766912275
12495,2011,89775,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,10820.461538461539,31994,4498,8120.581409966741,22183.065040650406,44591,7757,10399.258471152325
6999,2005,146234,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,6999.0,6999,6999,,6286.604395604396,22888,1999,3191.7185439791624
11998,2008,68329,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,29041.178571428572,56789,10250,9936.736233136675,11084.682926829268,26888,3500,4366.592766912275
4995,2006,166872,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,13863.266666666666,51333,2995,13765.817719817378,6879.892857142857,12999,2100,2451.3179726241256
22974,2014,24846,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,13326.578947368422,28692,5966,6980.934172729079,29165.447368421053,49495,14888,9114.47260627439
14995,2011,89462,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,23661.666666666668,35995,14995,10969.655114602889,15266.39837398374,45991,4500,9149.92748313093
23800,2015,20933,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,28724.627118644068,55438,4490,8245.220450197516,23098.434370771312,46015,2195,6402.635292209773
22995,2015,40474,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,26766.428571428572,39995,15995,5444.827165038653,23631.393063583815,39425,13700,3810.6014916707954
5473,2009,161377,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,5154.333333333333,5473,4995,275.97342867264103,7712.72972972973,15995,1995,2108.8363613654806
22495,2013,47102,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,20343.89285714286,51435,3500,12101.665084049117,29165.447368421053,49495,14888,9114.47260627439
7995,2006,132333,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,17995.0,27995,7995,14142.13562373095,6343.291666666667,8995,4500,1132.290156359405
25991,2015,12967,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,32951.0,53991,12491,12841.962466850619,23631.393063583815,39425,13700,3810.6014916707954
10995,2010,99685,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,10995.0,10995,10995,,22183.065040650406,44591,7757,10399.258471152325
27450,2017,5147,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,28877.13698630137,58950,15950,9580.782488507146,23098.434370771312,46015,2195,6402.635292209773
22995,2015,38851,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,33424.596153846156,62096,5795,12857.897266965081,23098.434370771312,46015,2195,6402.635292209773
5400,2006,144190,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,5400.0,5400,5400,,5956.125,9980,3388,1311.0357191236944
22980,2015,41739,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,25535.03448275862,61980,6995,13808.689087679433,23098.434370771312,46015,2195,6402.635292209773
22985,2015,40659,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,24598.04,28985,8687,4686.586999797043,23631.393063583815,39425,13700,3810.6014916707954
23990,2015,29029,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,27316.55,45990,8900,8425.89784361599,23098.434370771312,46015,2195,6402.635292209773
11490,2010,115251,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,15961.473684210527,66105,2995,12359.113777326524,11533.971428571429,24995,4865,3728.307332622072
7995,2007,143039,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,9248.75,19900,2600,7456.150006314698,7842.962962962963,15998,3500,3108.932519549293
22486,2015,53612,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,24749.5,63586,5586,13744.890072505605,28536.0,44991,20995,6625.482214256449
11900,2008,101681,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,17859.555555555555,32318,8900,8050.949681731825,30053.289237668163,58991,4988,16336.544988081603
5950,2008,185000,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,23504.0,36612,5950,15807.110678425706,7842.962962962963,15998,3500,3108.932519549293
23900,2015,27672,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,29469.274193548386,68900,9000,10361.594829725234,23098.434370771312,46015,2195,6402.635292209773
13979,2012,91187,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,13979.0,13979,13979,,22183.065040650406,44591,7757,10399.258471152325
11995,2007,83699,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,11129.666666666666,15207,6995,2464.186681239877,11533.971428571429,24995,4865,3728.307332622072
25911,2016,16244,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,16205.0,25911,6499,13726.35683639326,23098.434370771312,46015,2195,6402.635292209773
23995,2015,29345,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,26766.428571428572,39995,15995,5444.827165038653,23631.393063583815,39425,13700,3810.6014916707954
23995,2014,20861,Europa,23543.077966101693,23543.077966101693,23543.077966101693,23543.077966101693,23542.172049441786,80895,1500,12745.626465392688,26595.416666666668,28995,23995,1454.2109049448798,23098.434370771312,46015,2195,6402.635292209773
